Date,Pref,Positive,Inpatient,Discharged,Unconfirmed
2021/6/2,Kochi,27,241,1259,0
2021/6/3,Kochi,19,227,1292,0
2021/6/4,Kochi,14,207,1325,0
2021/6/5,Kochi,19,195,1356,0
2021/6/6,Kochi,28,198,1381,0
2021/6/7,Kochi,10,188,1401,0
2021/6/8,Kochi,7,164,1432,0
2021/6/9,Kochi,9,155,1450,0
2021/6/10,Kochi,11,153,1463,0
2021/6/11,Kochi,8,140,1484,0
2021/6/12,Kochi,7,127,1504,0
2021/6/13,Kochi,9,117,1523,0
2021/6/14,Kochi,6,109,1536,0
2021/6/15,Kochi,16,102,1558,0
2021/6/16,Kochi,6,97,1569,0
2021/6/17,Kochi,10,93,1583,0
2021/6/18,Kochi,6,88,1594,0
2021/6/19,Kochi,10,85,1607,0
2021/6/20,Kochi,10,87,1615,0
2021/6/21,Kochi,8,88,1622,0
2021/6/22,Kochi,16,96,1629,0
2021/6/23,Kochi,14,99,1640,0
2021/6/24,Kochi,5,92,1652,0
2021/6/25,Kochi,9,90,1663,0
2021/6/26,Kochi,11,93,1671,0
2021/6/27,Kochi,9,94,1679,0
2021/6/28,Kochi,13,99,1686,0
2021/6/29,Kochi,10,103,1692,0
2021/6/30,Kochi,4,103,1696,0
2021/7/1,Kochi,7,93,1713,0
2021/7/2,Kochi,10,97,1718,0
2021/7/3,Kochi,3,87,1731,0
2021/7/4,Kochi,7,81,1744,0
2021/7/5,Kochi,1,72,1753,0
2021/7/6,Kochi,7,65,1767,0
2021/7/7,Kochi,8,67,1774,0
2021/7/8,Kochi,9,66,1784,0
2021/7/9,Kochi,4,64,1789,0
2021/7/10,Kochi,9,68,1794,0
2021/7/11,Kochi,7,70,1799,0
2021/7/12,Kochi,2,65,1806,0
2021/7/13,Kochi,6,63,1814,0
2021/7/14,Kochi,10,64,1822,0
2021/7/15,Kochi,9,63,1831,0
2021/7/16,Kochi,14,69,1839,0
2021/7/17,Kochi,8,71,1845,0
2021/7/18,Kochi,10,74,1852,0
2021/7/19,Kochi,5,69,1862,0
2021/7/20,Kochi,8,72,1867,0
2021/7/21,Kochi,5,71,1873,0
2021/7/22,Kochi,7,74,1877,0
2021/7/23,Kochi,7,74,1884,0
2021/7/24,Kochi,2,63,1897,0
2021/7/25,Kochi,5,61,1904,0
2021/7/26,Kochi,5,58,1912,0
2021/7/27,Kochi,10,56,1924,0
2021/7/28,Kochi,22,72,1930,0
2021/7/29,Kochi,25,91,1936,0
2021/7/30,Kochi,17,101,1943,0
2021/7/31,Kochi,14,107,1951,0
2021/8/1,Kochi,11,110,1959,0
2021/8/2,Kochi,10,115,1964,0
2021/8/3,Kochi,14,120,1973,0
2021/8/4,Kochi,6,114,1985,0
2021/8/5,Kochi,13,115,1997,0
2021/8/6,Kochi,23,114,2021,0
2021/8/7,Kochi,12,114,2033,0
2021/8/8,Kochi,9,109,2047,0
2021/8/9,Kochi,0,100,2056,0
2021/8/10,Kochi,9,97,2068,0
2021/8/11,Kochi,20,100,2085,0
2021/8/12,Kochi,24,113,2095,0
2021/8/13,Kochi,26,131,2103,0
2021/8/14,Kochi,24,144,2114,0
2021/8/15,Kochi,27,158,2127,0
2021/8/16,Kochi,20,162,2143,0
2021/8/17,Kochi,40,193,2151,0
2021/8/18,Kochi,64,245,2163,0
2021/8/19,Kochi,80,309,2179,0
2021/8/20,Kochi,78,373,2193,0
2021/8/21,Kochi,87,435,2218,0
2021/8/22,Kochi,81,495,2239,0
2021/8/23,Kochi,42,506,2270,0
2021/8/24,Kochi,88,554,2310,0
2021/8/25,Kochi,111,624,2351,0
2021/8/26,Kochi,106,687,2395,0
2021/8/27,Kochi,93,719,2456,0
2021/8/28,Kochi,70,724,2521,0
2021/8/29,Kochi,54,723,2575,0
2021/8/30,Kochi,48,744,2602,0
2021/8/31,Kochi,93,726,2713,0
2021/9/1,Kochi,60,671,2828,0
2021/9/2,Kochi,53,652,2900,0
2021/9/3,Kochi,74,620,3005,0
2021/9/4,Kochi,63,596,3092,0
2021/9/5,Kochi,41,559,3170,0
2021/9/6,Kochi,25,496,3258,0
2021/9/7,Kochi,37,471,3320,0
2021/9/8,Kochi,37,449,3379,0
2021/9/9,Kochi,40,426,3442,0
2021/9/10,Kochi,33,379,3522,0
2021/9/11,Kochi,32,356,3577,0
2021/9/12,Kochi,12,313,3634,0
2021/9/13,Kochi,13,261,3695,0
2021/9/14,Kochi,18,233,3737,0
2021/9/15,Kochi,7,198,3783,0
2021/9/16,Kochi,7,188,3797,0
2021/9/17,Kochi,7,162,3828,0
2021/9/18,Kochi,7,129,3869,0
2021/9/19,Kochi,7,109,3893,0
2021/9/20,Kochi,9,96,3915,0
2021/9/21,Kochi,6,74,3943,0
2021/9/22,Kochi,14,74,3957,0
2021/9/23,Kochi,9,62,3975,0
2021/9/24,Kochi,10,68,3979,0
2021/9/25,Kochi,7,66,3987,0
2021/9/26,Kochi,2,58,3995,0
2021/9/27,Kochi,2,52,4004,0
2021/9/28,Kochi,4,46,4014,0
2021/9/29,Kochi,9,40,4027,0
2021/9/30,Kochi,3,41,4029,0
2021/10/1,Kochi,2,38,4034,0
2021/10/2,Kochi,4,39,4037,0
2021/10/3,Kochi,2,29,4048,0
2021/10/4,Kochi,1,23,4056,0
2021/10/5,Kochi,2,23,4058,0
2021/10/6,Kochi,2,24,4058,0
2021/10/7,Kochi,4,23,4062,0
2021/10/8,Kochi,0,19,4067,0
2021/10/9,Kochi,0,15,4071,0
2021/10/10,Kochi,1,13,4073,0
2021/10/11,Kochi,1,13,4074,0
2021/10/12,Kochi,5,14,4078,0
2021/10/13,Kochi,0,12,4080,0
2021/10/14,Kochi,4,14,4081,0
2021/10/15,Kochi,1,13,4083,0
2021/10/16,Kochi,3,16,4083,0
2021/10/17,Kochi,4,19,4084,0
2021/10/18,Kochi,7,26,4085,0
2021/10/19,Kochi,3,26,4087,0
2021/10/20,Kochi,2,28,4087,0
2021/10/21,Kochi,4,29,4090,0
2021/10/22,Kochi,3,28,4094,0
2021/10/23,Kochi,0,25,4097,0
2021/10/24,Kochi,2,24,4100,0
2021/10/25,Kochi,0,18,4106,0
2021/10/26,Kochi,0,14,4110,0
2021/10/27,Kochi,2,12,4114,0
2021/10/28,Kochi,0,11,4115,0
2021/10/29,Kochi,2,12,4116,0
2021/10/30,Kochi,4,11,4121,0
2021/10/31,Kochi,1,10,4123,0
2021/11/1,Kochi,0,8,4125,0
2021/11/2,Kochi,1,9,4125,0
2021/11/3,Kochi,0,9,4125,0
2021/11/4,Kochi,0,7,4126,0
2021/11/5,Kochi,0,7,4126,0
2021/11/6,Kochi,0,7,4126,0
2021/11/7,Kochi,0,5,4128,0
2021/11/8,Kochi,0,4,4129,0
2021/11/9,Kochi,0,4,4129,0
2021/11/10,Kochi,0,3,4130,0
2021/11/11,Kochi,0,2,4131,0
2021/11/12,Kochi,1,3,4131,0
2021/11/13,Kochi,0,3,4131,0
2021/11/14,Kochi,0,3,4131,0
2021/11/15,Kochi,0,2,4132,0
2021/11/16,Kochi,0,2,4132,0
2021/11/17,Kochi,0,2,4132,0
2021/11/18,Kochi,0,2,4132,0
2021/11/19,Kochi,0,0,4134,0
2021/11/20,Kochi,0,0,4134,0
2021/11/21,Kochi,0,0,4134,0
2021/11/22,Kochi,0,0,4134,0
2021/11/23,Kochi,1,0,4134,0
2021/11/24,Kochi,0,0,4134,0
2021/11/25,Kochi,0,0,4134,0
2021/11/26,Kochi,0,0,4134,0
2021/11/27,Kochi,0,0,4134,0
2021/11/28,Kochi,0,0,4134,0
2021/11/29,Kochi,0,0,4134,0
2021/11/30,Kochi,0,0,4134,0
2021/12/1,Kochi,0,0,4134,0
2021/12/2,Kochi,0,0,4134,0
2021/12/3,Kochi,0,0,4134,0
2021/12/4,Kochi,0,0,4134,0
2021/12/5,Kochi,0,0,4134,0
2021/12/6,Kochi,0,0,4134,0
2021/12/7,Kochi,0,0,4134,0
2021/12/8,Kochi,0,0,4134,0
2021/12/9,Kochi,0,0,4134,0
2021/12/10,Kochi,0,0,4134,0
2021/12/11,Kochi,0,0,4134,0
2021/12/12,Kochi,0,0,4134,0
2021/12/13,Kochi,0,0,4134,0
2021/12/14,Kochi,0,0,4134,0
2021/12/15,Kochi,0,0,4134,0
2021/12/16,Kochi,0,0,4134,0
2021/12/17,Kochi,0,0,4134,0
2021/12/18,Kochi,0,0,4134,0
2021/12/19,Kochi,0,0,4134,0
2021/12/20,Kochi,0,0,4134,0
2021/12/21,Kochi,0,0,4134,0
2021/12/22,Kochi,0,0,4134,0
2021/12/23,Kochi,0,0,4134,0
2021/12/24,Kochi,0,0,4134,0
2021/12/25,Kochi,0,0,4134,0
2021/12/26,Kochi,0,0,4134,0
2021/12/27,Kochi,0,0,4134,0
2021/12/28,Kochi,0,0,4134,0
2021/12/29,Kochi,0,0,4134,0
2021/12/30,Kochi,0,0,4134,0
2021/12/31,Kochi,1,1,4134,0
2022/1/1,Kochi,0,1,4134,0
2022/1/2,Kochi,0,1,4134,0
2022/1/3,Kochi,2,1,4134,0
2022/1/4,Kochi,2,5,4134,0
2022/1/5,Kochi,6,10,4134,0
2022/1/6,Kochi,4,15,4134,0
2022/1/7,Kochi,4,19,4134,0
2022/1/8,Kochi,5,23,4134,0
2022/1/9,Kochi,3,31,4134,0
2022/1/10,Kochi,2,39,4135,0
2022/1/11,Kochi,4,45,4136,0
2022/1/12,Kochi,22,56,4137,0
2022/1/13,Kochi,20,73,4142,0
2022/1/14,Kochi,35,104,4147,0
2022/1/15,Kochi,25,125,4152,0
2022/1/16,Kochi,27,145,4161,0
2022/1/17,Kochi,14,152,4169,0
2022/1/18,Kochi,47,195,4179,0
2022/1/19,Kochi,73,271,4187,0
2022/1/20,Kochi,49,324,4196,0
2022/1/21,Kochi,59,419,4208,0
2022/1/22,Kochi,80,483,4243,0
2022/1/23,Kochi,54,528,4268,0
2022/1/24,Kochi,59,556,4298,0
2022/1/25,Kochi,176,669,4326,0
2022/1/26,Kochi,128,741,4373,0
2022/1/27,Kochi,167,883,4428,0
2022/1/28,Kochi,173,999,4485,0
2022/1/29,Kochi,168,1115,4555,0
2022/1/30,Kochi,101,1206,4633,0
2022/1/31,Kochi,53,1213,4720,0
2022/2/1,Kochi,334,1411,4786,0
2022/2/2,Kochi,233,1552,4886,0
2022/2/3,Kochi,281,1710,4985,0
2022/2/4,Kochi,198,1723,5173,0
2022/2/5,Kochi,226,1750,5393,0
2022/2/6,Kochi,194,1881,5482,0
2022/2/7,Kochi,106,1741,5757,0
2022/2/8,Kochi,281,1819,5927,0
2022/2/9,Kochi,224,1872,6137,0
2022/2/10,Kochi,276,1965,6344,0
2022/2/11,Kochi,281,2093,6525,0
2022/2/12,Kochi,119,2118,6701,0
2022/2/13,Kochi,330,2161,6927,0
2022/2/14,Kochi,121,2098,7142,0
2022/2/15,Kochi,306,2125,7378,0
2022/2/16,Kochi,249,2187,7559,0
2022/2/17,Kochi,206,2254,7760,0
2022/2/18,Kochi,216,2279,7954,0
2022/2/19,Kochi,191,2238,8207,0
2022/2/20,Kochi,159,2163,8449,0
2022/2/21,Kochi,65,2074,8626,0
2022/2/22,Kochi,178,2016,8849,0
2022/2/23,Kochi,197,2015,9073,0
2022/2/24,Kochi,112,1922,9299,0
2022/2/25,Kochi,187,1915,9492,0
2022/2/26,Kochi,175,1754,9840,0
2022/2/27,Kochi,136,1740,10015,0
2022/2/28,Kochi,86,1695,10169,0
2022/3/1,Kochi,252,1620,10461,0
2022/3/2,Kochi,175,1659,10626,0
2022/3/3,Kochi,233,1745,10782,0
2022/3/4,Kochi,167,1776,10948,0
2022/3/5,Kochi,183,1780,11128,0
2022/3/6,Kochi,146,1799,11278,0
2022/3/7,Kochi,91,1733,11457,0
2022/3/8,Kochi,243,1776,11629,0
2022/3/9,Kochi,187,1840,11780,0
2022/3/10,Kochi,207,1837,11988,0
2022/3/11,Kochi,172,1866,12182,0
2022/3/12,Kochi,138,1833,12378,0
2022/3/13,Kochi,170,1836,12551,0
2022/3/14,Kochi,90,1792,12714,0
2022/3/15,Kochi,207,1755,12949,0
2022/3/16,Kochi,188,1781,13123,0
2022/3/17,Kochi,169,1730,13343,0
2022/3/18,Kochi,130,1640,13578,0
2022/3/19,Kochi,141,1647,13719,0
2022/3/20,Kochi,98,1602,13878,1
2022/3/21,Kochi,70,1408,14155,0
2022/3/22,Kochi,73,1319,14334,0
2022/3/23,Kochi,182,1347,14478,0
2022/3/24,Kochi,156,1418,14572,0
2022/3/25,Kochi,139,1306,14833,0
2022/3/26,Kochi,125,1278,14993,0
2022/3/27,Kochi,105,1276,15118,0
2022/3/28,Kochi,71,1243,15230,0
2022/3/29,Kochi,181,1271,15374,0
2022/3/30,Kochi,159,1330,15488,0
2022/3/31,Kochi,161,1344,15628,0
2022/4/1,Kochi,125,1345,15763,0
2022/4/2,Kochi,118,1341,15905,0
2022/4/3,Kochi,92,1310,16028,0
2022/4/4,Kochi,55,1278,16138,0
2022/4/5,Kochi,173,1289,16291,0
2022/4/6,Kochi,142,1279,16445,0
2022/4/7,Kochi,172,1368,16547,0
2022/4/8,Kochi,162,1369,16713,0
2022/4/9,Kochi,144,1374,16862,0
2022/4/10,Kochi,121,1349,17014,0
2022/4/11,Kochi,63,1332,17116,0
2022/4/12,Kochi,189,1405,17227,0
2022/4/13,Kochi,186,1452,17364,0
2022/4/14,Kochi,152,1507,17489,0
2022/4/15,Kochi,137,1487,17653,0
2022/4/16,Kochi,139,1458,17828,0
2022/4/17,Kochi,113,1476,17939,0
2022/4/18,Kochi,65,1407,18084,0
2022/4/19,Kochi,179,1438,18212,0
2022/4/20,Kochi,154,1458,18357,0
2022/4/21,Kochi,149,1407,18576,0
2022/4/22,Kochi,166,1427,18731,0
2022/4/23,Kochi,155,1391,18925,0
2022/4/24,Kochi,102,1360,19067,0
2022/4/25,Kochi,57,1285,19204,0
2022/4/26,Kochi,213,1246,19448,0
2022/4/27,Kochi,185,1279,19603,0
2022/4/28,Kochi,169,1350,19723,0
2022/4/29,Kochi,155,1335,19895,0
2022/4/30,Kochi,59,1275,20051,0
2022/5/1,Kochi,164,1299,20185,0
2022/5/2,Kochi,57,1254,20301,0
2022/5/3,Kochi,228,1304,20448,0
2022/5/4,Kochi,97,1311,20591,0
2022/5/5,Kochi,114,1317,20742,0
2022/5/6,Kochi,136,1292,20906,0
2022/5/7,Kochi,323,1390,21097,0
2022/5/8,Kochi,180,1444,21251,0
2022/5/9,Kochi,115,1450,21378,0
2022/5/10,Kochi,392,1695,21499,0
2022/5/11,Kochi,250,1799,21644,0
2022/5/12,Kochi,240,1918,21806,0
2022/5/13,Kochi,251,2039,21950,0
2022/5/14,Kochi,244,2107,22138,0
2022/5/15,Kochi,207,2170,22321,0
2022/5/16,Kochi,103,2083,22535,0
2022/5/17,Kochi,388,2219,22735,0
2022/5/18,Kochi,265,2293,22991,0
2022/5/19,Kochi,273,2296,23262,0
2022/5/20,Kochi,202,2292,23493,0
2022/5/21,Kochi,203,2212,23783,0
2022/5/22,Kochi,130,2150,24000,0
2022/5/23,Kochi,71,2000,24235,0
2022/5/24,Kochi,290,2044,24468,0
2022/5/25,Kochi,202,2055,24681,0
2022/5/26,Kochi,161,1986,24927,0
2022/5/27,Kochi,163,1891,25188,0
2022/5/28,Kochi,127,1754,25472,0
2022/5/29,Kochi,69,1619,25680,0
2022/5/30,Kochi,40,1495,25847,0
2022/5/31,Kochi,148,1470,26024,0
2022/6/1,Kochi,105,1408,26196,0
2022/6/2,Kochi,78,1186,26509,0
2022/6/3,Kochi,81,1083,26703,0
2022/6/4,Kochi,108,1024,26865,0
2022/6/5,Kochi,64,949,27018,0
2022/6/6,Kochi,52,870,27163,0
2022/6/7,Kochi,147,909,27246,0
2022/6/8,Kochi,92,918,27344,0
2022/6/9,Kochi,90,930,27428,0
2022/6/10,Kochi,99,930,27520,0
2022/6/11,Kochi,104,965,27606,0
2022/6/12,Kochi,75,953,27694,0
2022/6/13,Kochi,38,904,27791,0
2022/6/14,Kochi,150,969,27867,0
2022/6/15,Kochi,104,982,27966,0
2022/6/16,Kochi,127,1023,28069,0
2022/6/17,Kochi,93,1014,28179,0
2022/6/18,Kochi,92,1032,28259,0
2022/6/19,Kochi,75,997,28366,0
2022/6/20,Kochi,30,960,28450,0
2022/6/21,Kochi,151,998,28549,0
2022/6/22,Kochi,95,1003,28643,0
2022/6/23,Kochi,94,1015,28741,0
2022/6/24,Kochi,97,985,28868,97
2022/6/25,Kochi,116,1006,28974,0
2022/6/26,Kochi,94,1008,29070,0
2022/6/27,Kochi,33,972,29160,0
2022/6/28,Kochi,168,1048,29234,0
2022/6/29,Kochi,130,1091,29324,0
2022/6/30,Kochi,123,1145,29404,0
2022/7/1,Kochi,129,1139,29539,0
2022/7/2,Kochi,113,1140,29650,0
2022/7/3,Kochi,105,1089,29805,0
2022/7/4,Kochi,63,1032,29925,0
2022/7/5,Kochi,223,1126,30054,0
2022/7/6,Kochi,219,1230,30169,0
2022/7/7,Kochi,193,1261,30331,0
2022/7/8,Kochi,203,1351,30417,27
2022/7/9,Kochi,221,1430,30585,1
2022/7/10,Kochi,200,1520,30695,1
2022/7/11,Kochi,99,1503,30812,0
2022/7/12,Kochi,344,1724,30935,0
2022/7/13,Kochi,370,1931,31098,0
2022/7/14,Kochi,328,2098,31259,0
2022/7/15,Kochi,346,2267,31436,0
2022/7/16,Kochi,427,2489,31641,0
2022/7/17,Kochi,325,2630,31825,0
2022/7/18,Kochi,218,2653,32020,0
2022/7/19,Kochi,221,2649,32245,0
2022/7/20,Kochi,704,3131,32466,0
2022/7/21,Kochi,777,3671,32703,0
2022/7/22,Kochi,600,3928,33046,0
2022/7/23,Kochi,734,4320,33387,0
2022/7/24,Kochi,561,4501,33766,0
2022/7/25,Kochi,271,4487,34051,0
2022/7/26,Kochi,963,5142,34358,0
2022/7/27,Kochi,848,5611,34732,0
2022/7/28,Kochi,810,6007,35146,0
2022/7/29,Kochi,787,6285,35654,0
2022/7/30,Kochi,814,6563,36190,0
2022/7/31,Kochi,692,6578,36866,0
2022/8/1,Kochi,357,6348,37453,0
2022/8/2,Kochi,1023,6779,38043,0
2022/8/3,Kochi,1021,7234,38609,0
2022/8/4,Kochi,1164,7785,39221,0
2022/8/5,Kochi,1131,8167,39965,0
2022/8/6,Kochi,1192,8794,40525,0
2022/8/7,Kochi,1142,9128,41333,0
2022/8/8,Kochi,439,8958,41941,0
2022/8/9,Kochi,1170,9529,42537,0
2022/8/10,Kochi,1445,10136,43368,0
2022/8/11,Kochi,1409,10745,44164,0
2022/8/12,Kochi,1058,10759,45201,0
2022/8/13,Kochi,1264,11235,45982,0
2022/8/14,Kochi,1198,11353,47057,0
2022/8/15,Kochi,743,11128,48019,0
2022/8/16,Kochi,1390,11472,49059,0
2022/8/17,Kochi,1875,12372,50032,0
2022/8/18,Kochi,1834,13087,51142,0
2022/8/19,Kochi,1804,13844,52184,0
2022/8/20,Kochi,1738,14504,53255,0
2022/8/21,Kochi,1693,15209,54238,0
2022/8/22,Kochi,1060,15246,55248,0
2022/8/23,Kochi,1958,15404,57046,0
2022/8/24,Kochi,2031,16604,57873,0
2022/8/25,Kochi,1816,16761,59520,0
2022/8/26,Kochi,1808,17178,60908,0
2022/8/27,Kochi,1833,17036,62877,0
2022/8/28,Kochi,1515,17030,64393,0
2022/8/29,Kochi,460,16228,65649,0
2022/8/30,Kochi,1462,15912,67419,0
2022/8/31,Kochi,1337,15993,68668,0
2022/9/1,Kochi,1146,15774,70029,0
2022/9/2,Kochi,1016,15278,71536,0
2022/9/3,Kochi,794,14800,72798,0
2022/9/4,Kochi,657,13943,74337,28
2022/9/5,Kochi,429,13242,75432,0
2022/9/6,Kochi,838,12230,77278,0
2022/9/7,Kochi,799,11234,79070,0
2022/9/8,Kochi,887,11218,79969,0
2022/9/9,Kochi,825,9314,82660,0
2022/9/10,Kochi,726,9250,83447,0
2022/9/11,Kochi,478,9098,84076,0
2022/9/12,Kochi,241,8128,85284,0
2022/9/13,Kochi,817,7647,86579,0
2022/9/14,Kochi,759,7765,87215,0
2022/9/15,Kochi,515,7743,87749,0
2022/9/16,Kochi,446,7273,88664,0
2022/9/17,Kochi,408,6913,89432,0
2022/9/18,Kochi,311,6567,90089,0
2022/9/19,Kochi,190,6199,90645,0
2022/9/20,Kochi,148,5747,91243,0
2022/9/21,Kochi,601,5829,91760,0
2022/9/22,Kochi,487,5783,92293,0
2022/9/23,Kochi,331,5424,92983,0
2022/9/24,Kochi,178,5211,93374,0
2022/9/25,Kochi,330,5176,93739,0
2022/9/26,Kochi,176,5056,94023,0
2022/9/27,Kochi,311,5056,94023,311
2022/9/28,Kochi,209,5047,94023,528
2022/9/29,Kochi,172,5051,94023,696
2022/9/30,Kochi,160,5055,94023,852
2022/10/1,Kochi,152,5046,94023,1013
2022/10/2,Kochi,106,5039,94023,1126
2022/10/3,Kochi,60,5042,94023,1182
2022/10/4,Kochi,243,5042,94023,1424
2022/10/5,Kochi,176,5043,94023,1598
2022/10/6,Kochi,161,5056,94023,1746
2022/10/7,Kochi,145,5049,94023,1898
2020/1/16,Fukuoka,0,,,
2020/1/17,Fukuoka,0,,,
2020/1/18,Fukuoka,0,,,
2020/1/19,Fukuoka,0,,,
2020/1/20,Fukuoka,0,,,
2020/1/21,Fukuoka,0,,,
2020/1/22,Fukuoka,0,,,
2020/1/23,Fukuoka,0,,,
2020/1/24,Fukuoka,0,,,
2020/1/25,Fukuoka,0,,,
2020/1/26,Fukuoka,0,,,
2020/1/27,Fukuoka,0,,,
2020/1/28,Fukuoka,0,,,
2020/1/29,Fukuoka,0,,,
2020/1/30,Fukuoka,0,,,
2020/1/31,Fukuoka,0,,,
2020/2/1,Fukuoka,0,,,
2020/2/2,Fukuoka,0,,,
2020/2/3,Fukuoka,0,,,
2020/2/4,Fukuoka,0,,,
2020/2/5,Fukuoka,0,,,
2020/2/6,Fukuoka,0,,,
2020/2/7,Fukuoka,0,,,
2020/2/8,Fukuoka,0,,,
2020/2/9,Fukuoka,0,,,
2020/2/10,Fukuoka,0,,,
2020/2/11,Fukuoka,0,,,
2020/2/12,Fukuoka,0,,,
2020/2/13,Fukuoka,0,,,
2020/2/14,Fukuoka,0,,,
2020/2/15,Fukuoka,0,,,
2020/2/16,Fukuoka,0,,,
2020/2/17,Fukuoka,0,,,
2020/2/18,Fukuoka,0,,,
2020/2/19,Fukuoka,0,,,
2020/2/20,Fukuoka,2,,,
2020/2/21,Fukuoka,0,,,
2020/2/22,Fukuoka,0,,,
2020/2/23,Fukuoka,0,,,
2020/2/24,Fukuoka,0,,,
2020/2/25,Fukuoka,0,,,
2020/2/26,Fukuoka,0,,,
2020/2/27,Fukuoka,0,,,
2020/2/28,Fukuoka,0,,,
2020/2/29,Fukuoka,0,,,
2020/3/1,Fukuoka,1,,,
2020/3/2,Fukuoka,0,,,
2020/3/3,Fukuoka,0,,,
2020/3/4,Fukuoka,0,,,
2020/3/5,Fukuoka,0,,,
2020/3/6,Fukuoka,0,,,
2020/3/7,Fukuoka,0,,,
2020/3/8,Fukuoka,0,,,
2020/3/9,Fukuoka,0,,,
2020/3/10,Fukuoka,0,,,
2020/3/11,Fukuoka,0,,,
2020/3/12,Fukuoka,0,,,
2020/3/13,Fukuoka,0,,,
2020/3/14,Fukuoka,0,,,
2020/3/15,Fukuoka,0,,,
2020/3/16,Fukuoka,0,,,
2020/3/17,Fukuoka,1,,,
2020/3/18,Fukuoka,0,,,
2020/3/19,Fukuoka,1,,,
2020/3/20,Fukuoka,0,,,
2020/3/21,Fukuoka,0,,,
2020/3/22,Fukuoka,0,,,
2020/3/23,Fukuoka,1,,,
2020/3/24,Fukuoka,3,,,
2020/3/25,Fukuoka,0,,,
2020/3/26,Fukuoka,3,,,
2020/3/27,Fukuoka,4,,,
2020/3/28,Fukuoka,6,,,
2020/3/29,Fukuoka,4,,,
2020/3/30,Fukuoka,3,,,
2020/3/31,Fukuoka,17,,,
2020/4/1,Fukuoka,32,,,
2020/4/2,Fukuoka,23,,,
2020/4/3,Fukuoka,19,,,
2020/4/4,Fukuoka,27,,,
2020/4/5,Fukuoka,16,,,
2020/4/6,Fukuoka,14,,,
2020/4/7,Fukuoka,23,,,
2020/4/8,Fukuoka,25,,,
2020/4/9,Fukuoka,26,,,
2020/4/10,Fukuoka,39,,,
2020/4/11,Fukuoka,43,,,
2020/4/12,Fukuoka,30,,,
2020/4/13,Fukuoka,11,,,
2020/4/14,Fukuoka,33,,,
2020/4/15,Fukuoka,30,,,
2020/4/16,Fukuoka,26,,,
2020/4/17,Fukuoka,17,,,
2020/4/18,Fukuoka,24,,,
2020/4/19,Fukuoka,16,,,
2020/4/20,Fukuoka,2,,,
2020/4/21,Fukuoka,21,,,
2020/4/22,Fukuoka,21,,,
2020/4/23,Fukuoka,12,,,
2020/4/24,Fukuoka,12,,,
2020/4/25,Fukuoka,14,,,
2020/4/26,Fukuoka,11,,,
2020/4/27,Fukuoka,9,,,
2020/4/28,Fukuoka,4,,,
2020/4/29,Fukuoka,13,,,
2020/4/30,Fukuoka,3,,,
2020/5/1,Fukuoka,3,,,
2020/5/2,Fukuoka,3,,,
2020/5/3,Fukuoka,0,,,
2020/5/4,Fukuoka,1,,,
2020/5/5,Fukuoka,1,,,
2020/5/6,Fukuoka,1,,,
2020/5/7,Fukuoka,1,,,
2020/5/8,Fukuoka,0,,,
2020/5/9,Fukuoka,2,178,451,0
2020/5/10,Fukuoka,1,162,468,0
2020/5/11,Fukuoka,0,162,468,0
2020/5/12,Fukuoka,1,153,477,1
2020/5/13,Fukuoka,1,137,494,1
2020/5/14,Fukuoka,1,121,510,1
2020/5/15,Fukuoka,0,110,522,0
2020/5/16,Fukuoka,0,94,538,0
2020/5/17,Fukuoka,1,89,543,0
2020/5/18,Fukuoka,0,83,550,0
2020/5/19,Fukuoka,0,80,553,0
2020/5/20,Fukuoka,0,63,570,0
2020/5/21,Fukuoka,0,60,573,0
2020/5/22,Fukuoka,0,47,586,0
2020/5/23,Fukuoka,4,41,592,0
2020/5/24,Fukuoka,4,44,593,0
2020/5/25,Fukuoka,6,45,596,0
2020/5/26,Fukuoka,2,51,596,0
2020/5/27,Fukuoka,8,42,607,0
2020/5/28,Fukuoka,21,43,614,0
2020/5/29,Fukuoka,26,61,616,0
2020/5/30,Fukuoka,17,84,619,0
2020/5/31,Fukuoka,12,100,620,0
2020/6/1,Fukuoka,16,107,625,0
2020/6/2,Fukuoka,6,121,626,0
2020/6/3,Fukuoka,6,125,628,0
2020/6/4,Fukuoka,6,127,632,0
2020/6/5,Fukuoka,5,132,633,0
2020/6/6,Fukuoka,2,129,641,0
2020/6/7,Fukuoka,3,131,641,0
2020/6/8,Fukuoka,3,133,642,0
2020/6/9,Fukuoka,3,133,645,0
2020/6/10,Fukuoka,2,131,650,0
2020/6/11,Fukuoka,2,111,671,0
2020/6/12,Fukuoka,9,102,682,0
2020/6/13,Fukuoka,1,87,706,0
2020/6/14,Fukuoka,3,57,737,0
2020/6/15,Fukuoka,1,55,742,0
2020/6/16,Fukuoka,1,46,752,0
2020/6/17,Fukuoka,3,40,759,0
2020/6/18,Fukuoka,3,39,763,0
2020/6/19,Fukuoka,5,29,776,0
2020/6/20,Fukuoka,0,29,781,0
2020/6/21,Fukuoka,0,26,784,0
2020/6/22,Fukuoka,0,26,784,0
2020/6/23,Fukuoka,3,22,783,0
2020/6/24,Fukuoka,1,22,786,0
2020/6/25,Fukuoka,2,21,788,0
2020/6/26,Fukuoka,0,22,789,0
2020/6/27,Fukuoka,1,16,795,0
2020/6/28,Fukuoka,0,14,798,0
2020/6/29,Fukuoka,1,13,799,0
2020/6/30,Fukuoka,4,13,800,0
